ts_unix_ns,ticker,samples,latency_ns
1777428877260861948,72,512,153612
1777428877261031225,73,512,140515
1777428877261210361,74,512,151769
1777428877261391076,75,512,148868
1777428877261560005,76,512,141108
1777428877261727496,77,512,142716
1777428877261936803,78,512,175128
1777428877262142255,79,512,169990
1777428877262332610,80,512,161811
1777428877262509204,81,512,147193
1777428877262678833,82,512,142156
1777428877262863218,83,512,157687
1777428877263033747,84,512,141655
1777428877263211455,85,512,150854
1777428877263389369,86,512,146061
1777428877263560070,87,512,143307
1777428877263735960,88,512,148918
1777428877263911578,89,512,146122
1777428877264082543,90,512,143796
1777428877264264931,91,512,153146
1777428877264443496,92,512,149670
1777428877264614025,93,512,143332
1777428877264791922,94,512,150898
1777428877264968088,95,512,146924
1777428877265139396,96,512,144107
1777428877265321765,97,512,154349
1777428877265494988,98,512,144947
1777428877265663517,99,512,141848
1777428889248346039,0,512,306304
1777428889248604368,1,512,166726
1777428889248808183,2,512,172712
1777428889249008210,3,512,166531
1777428889249209108,4,512,169544
1777428889249406251,5,512,160130
1777428889249595731,6,512,157868
1777428889249778017,7,512,154750
1777428889249952720,8,512,143566
1777428889250125756,9,512,142332
1777428889250311359,10,512,154435
1777428889250488836,11,512,146884
1777428889250659137,12,512,141083
1777428889250840464,13,512,152338
1777428889251016371,14,512,145376
1777428889251196329,15,512,151228
1777428889251374591,16,512,145467
1777428889251544151,17,512,141133
1777428889251739237,18,512,166763
1777428889251918555,19,512,150194
1777428889252094094,20,512,147276
1777428889252280113,21,512,156227
1777428889252459801,22,512,150601
1777428889252633152,23,512,145725
1777428889252814771,24,512,154381
1777428889252980313,25,512,140002
1777428889253149126,26,512,142326
1777428889253341841,27,512,152652
1777428889253516435,28,512,145875
1777428889253692627,29,512,147052
1777428889253874040,30,512,149560
1777428889254046336,31,512,145449
1777428889254225552,32,512,152705
1777428889254406606,33,512,148721
1777428889254578696,34,512,144363
1777428889254756726,35,512,149660
1777428889254936204,36,512,149855
1777428889255105634,37,512,143498
1777428889255287509,38,512,153780
1777428889255463186,39,512,146591
1777428889255633713,40,512,143245
1777428889255810402,41,512,149534
1777428889255987453,42,512,148400
1777428889256157813,43,512,143600
1777428889256345668,44,512,150007
1777428889256515520,45,512,142374
1777428889256682949,46,512,141286
1777428889256863012,47,512,153357
1777428889257031078,48,512,139524
1777428889257200036,49,512,144472
1777428889257391238,50,512,157645
1777428889257577410,51,512,156363
1777428889257768088,52,512,160912
1777428889257955713,53,512,155757
1777428889258128575,54,512,140828
1777428889258313002,55,512,153766
1777428889258487099,56,512,144117
1777428889258654608,57,512,139220
1777428889258831704,58,512,148859
1777428889259008227,59,512,145974
1777428889259186397,60,512,150220
1777428889259364603,61,512,146833
1777428889259535305,62,512,142579
1777428889259723526,63,512,150983
1777428889259900664,64,512,147300
1777428889260073354,65,512,146170
1777428889260257717,66,512,155435
1777428889260439055,67,512,152888
1777428889260608369,68,512,142424
1777428889260805446,69,512,165605
1777428889260984231,70,512,149922
1777428889261153793,71,512,142453
1777428889261351687,72,512,158666
1777428889261563871,73,512,178296
1777428889261761655,74,512,166177
1777428889261967865,75,512,170905
1777428889262144503,76,512,147029
1777428889262334136,77,512,160369
1777428889262509112,78,512,145473
1777428889262678693,79,512,142850
1777428889262859636,80,512,154082
1777428889263035433,81,512,147575
1777428889263214372,82,512,152468
1777428889263392585,83,512,147250
1777428889263563747,84,512,144578
1777428889263742477,85,512,152586
1777428889263919134,86,512,147656
1777428889264089294,87,512,143489
1777428889264272349,88,512,155027
1777428889264445025,89,512,143846
1777428889264613619,90,512,141963
1777428889264794267,91,512,154102
1777428889264971290,92,512,147838
1777428889265139223,93,512,140694
1777428889265324691,94,512,157224
1777428889265479098,95,512,127568
1777428889265663801,96,512,156192
1777428889265853757,97,512,161300
1777428889266039752,98,512,154863
1777428889266234118,99,512,163933
1777428901249093738,0,512,335859
1777428901249355602,1,512,185788
1777428901249553363,2,512,165730
1777428901249758234,3,512,172231
1777428901249957009,4,512,164396
1777428901250146007,5,512,156925
1777428901250343889,6,512,152453
1777428901250515937,7,512,141612
1777428901250686061,8,512,141017
1777428901250870255,9,512,148588
1777428901251042401,10,512,142323
1777428901251225495,11,512,154662
1777428901251409032,12,512,151039
1777428901251583820,13,512,144668
1777428901251780705,14,512,168360
1777428901251958326,15,512,146490
1777428901252129216,16,512,141551
1777428901252316601,17,512,158276
1777428901252492245,18,512,147416
1777428901252663288,19,512,143772
1777428901252844129,20,512,153897
1777428901253014667,21,512,142877
1777428901253197053,22,512,155503
1777428901253374220,23,512,144823
1777428901253548993,24,512,148083
1777428901253707296,25,512,133784
1777428901253889507,26,512,146609
1777428901254063813,27,512,146373
1777428901254246383,28,512,152209
1777428901254426169,29,512,150118
1777428901254601042,30,512,146033
1777428901254778162,31,512,150501
1777428901254954591,32,512,146851
1777428901255128980,33,512,145875
1777428901255313401,34,512,154409
1777428901255488891,35,512,146231
1777428901255656591,36,512,141018
1777428901255836479,37,512,153495
1777428901256012227,38,512,146851
1777428901256192432,39,512,153740
1777428901256372644,40,512,147012
1777428901256543912,41,512,145143
1777428901256711166,42,512,140696
1777428901256896652,43,512,148084
1777428901257065460,44,512,141960
1777428901257247774,45,512,153135
1777428901257426262,46,512,148544
1777428901257597088,47,512,142550
1777428901257765444,48,512,142240
1777428901257932269,49,512,141550
1777428901258114972,50,512,154308
1777428901258312001,51,512,165344
1777428901258497948,52,512,152990
1777428901258678984,53,512,150415
1777428901258855418,54,512,149764
1777428901259026466,55,512,140814
1777428901259203814,56,512,148921
1777428901259384570,57,512,147444
1777428901259557820,58,512,145285
1777428901259731924,59,512,146803
1777428901259908500,60,512,146619
1777428901260080745,61,512,143519
1777428901260264469,62,512,153898
1777428901260442612,63,512,148971
1777428901260609652,64,512,139977
1777428901260785744,65,512,149546
1777428901260963944,66,512,149129
1777428901261134284,67,512,142776
1777428901261322414,68,512,158377
1777428901261496780,69,512,145680
1777428901261663960,70,512,140699
1777428901261843617,71,512,153163
1777428901262012131,72,512,140458
1777428901262170001,73,512,134533
1777428901262358110,74,512,147144
1777428901262534277,75,512,148172
1777428901262707680,76,512,145990
1777428901262890715,77,512,148043
1777428901263059323,78,512,141716
1777428901263242622,79,512,154346
1777428901263433881,80,512,150347
1777428901263602052,81,512,140666
1777428901263780772,82,512,152083
1777428901263953133,83,512,142833
1777428901264126945,84,512,144407
1777428901264309115,85,512,152818
1777428901264482275,86,512,145247
1777428901264651564,87,512,143234
1777428901264827204,88,512,148856
1777428901265004622,89,512,147910
1777428901265180849,90,512,149084
1777428901265362305,91,512,147796
1777428901265530454,92,512,140952
1777428901265697179,93,512,140216
1777428901265876686,94,512,146876
1777428901266046450,95,512,142074
1777428901266215935,96,512,143753
1777428901266377326,97,512,132847
1777428901266537771,98,512,136037
1777428901266721766,99,512,155660
1777428913249376244,0,512,308657
1777428913249634343,1,512,167253
1777428913249845916,2,512,180084
1777428913250046059,3,512,166495
1777428913250252168,4,512,174031
1777428913250450536,5,512,161589
1777428913250627140,6,512,146876
1777428913250805182,7,512,149790
1777428913250984307,8,512,148308
1777428913251152634,9,512,140669
1777428913251340182,10,512,147999
1777428913251513075,11,512,143548
1777428913251700306,12,512,158396
1777428913251882866,13,512,147016
1777428913252054979,14,512,142183
1777428913252238911,15,512,154301
1777428913252417645,16,512,147948
1777428913252593762,17,512,144663
1777428913252771973,18,512,150239
1777428913252948153,19,512,146170
1777428913253121902,20,512,143957
1777428913253309860,21,512,158307
1777428913253487164,22,512,147957
1777428913253659729,23,512,145399
1777428913253841591,24,512,154152
1777428913254001923,25,512,135576
1777428913254173997,26,512,148353
1777428913254404361,27,512,181348
1777428913254600657,28,512,161086
1777428913254782691,29,512,154881
1777428913254958934,30,512,145931
1777428913255129717,31,512,142914
1777428913255316075,32,512,157543
1777428913255489813,33,512,145546
1777428913255658060,34,512,141140
1777428913255835806,35,512,151641
1777428913256009670,36,512,144526
1777428913256187539,37,512,150806
1777428913256367529,38,512,147479
1777428913256537116,39,512,142612
1777428913256708301,40,512,143308
1777428913256895416,41,512,153113
1777428913257066889,42,512,143431
1777428913257248115,43,512,152482
1777428913257424058,44,512,145874
1777428913257595923,45,512,143178
1777428913257773686,46,512,150711
1777428913257949274,47,512,146232
1777428913258120941,48,512,141706
1777428913258295584,49,512,145649
1777428913258459380,50,512,139255
1777428913258642069,51,512,154421
1777428913258831650,52,512,161082
1777428913259020132,53,512,157312
1777428913259212012,54,512,162034
1777428913259390785,55,512,143934
1777428913259560144,56,512,140384
1777428913259732290,57,512,143742
1777428913259907573,58,512,145091
1777428913260079347,59,512,143317
1777428913260262664,60,512,152292
1777428913260438048,61,512,145545
1777428913260607122,62,512,141366
1777428913260782286,63,512,147806
1777428913260955712,64,512,143685
1777428913261127510,65,512,142655
1777428913261316688,66,512,159338
1777428913261491208,67,512,144988
1777428913261664408,68,512,146617
1777428913261848320,69,512,157909
1777428913262024350,70,512,147529
1777428913262204925,71,512,153993
1777428913262381738,72,512,144504
1777428913262546779,73,512,138493
1777428913262721363,74,512,148035
1777428913262899490,75,512,148034
1777428913263070141,76,512,143738
1777428913263251849,77,512,152426
1777428913263429854,78,512,148745
1777428913263600876,79,512,143735
1777428913263777834,80,512,150430
1777428913263954124,81,512,147631
1777428913264126693,82,512,144005
1777428913264313723,83,512,158476
1777428913264490327,84,512,147797
1777428913264659600,85,512,142861
1777428913264835331,86,512,149888
1777428913265010007,87,512,145557
1777428913265185405,88,512,148396
1777428913265367647,89,512,148593
1777428913265537171,90,512,142569
1777428913265704207,91,512,140578
1777428913265886613,92,512,149421
1777428913266053805,93,512,139217
1777428913266232945,94,512,150785
1777428913266409831,95,512,146968
1777428913266579097,96,512,140356
1777428913266739605,97,512,136555
1777428913266917650,98,512,143794
1777428913267100593,99,512,153487
1777428925249803352,0,512,297785
1777428925250064157,1,512,167520
1777428925250273674,2,512,175522
1777428925250478682,3,512,169805
1777428925250669098,4,512,159512
1777428925250870514,5,512,170563
1777428925251043394,6,512,142749
1777428925251222405,7,512,150453
1777428925251403032,8,512,147065
1777428925251577566,9,512,144397
1777428925251774881,10,512,168498
1777428925251956039,11,512,149558
1777428925252129163,12,512,142905
1777428925252316954,13,512,157535
1777428925252493925,14,512,147542
1777428925252662202,15,512,140664
1777428925252843492,16,512,152980
1777428925253019850,17,512,146635
1777428925253200455,18,512,153313
1777428925253385430,19,512,153544
1777428925253560072,20,512,147797
1777428925253739332,21,512,151982
1777428925253918538,22,512,149696
1777428925254092581,23,512,146902
1777428925254272429,24,512,150342
1777428925254440716,25,512,142089
1777428925254610957,26,512,142679
1777428925254789551,27,512,151270
1777428925254967249,28,512,147920
1777428925255136848,29,512,141642
1777428925255322748,30,512,156868
1777428925255497969,31,512,146413
1777428925255666471,32,512,141251
1777428925255843131,33,512,150033
1777428925256016973,34,512,145206
1777428925256196055,35,512,151630
1777428925256375293,36,512,146892
1777428925256546015,37,512,143552
1777428925256715323,38,512,139124
1777428925256896363,39,512,149800
1777428925257067129,40,512,143322
1777428925257251652,41,512,155873
1777428925257430913,42,512,149761
1777428925257601076,43,512,143046
1777428925257777122,44,512,148887
1777428925257956216,45,512,149863
1777428925258126124,46,512,141324
1777428925258312397,47,512,157266
1777428925258480933,48,512,139969
1777428925258642851,49,512,137533
1777428925258837394,50,512,166296
1777428925259025521,51,512,156030
1777428925259216630,52,512,160099
1777428925259409791,53,512,159115
1777428925259585653,54,512,142120
1777428925259762896,55,512,148591
1777428925259935273,56,512,141703
1777428925260104366,57,512,139705
1777428925260290603,58,512,156924
1777428925260467306,59,512,146522
1777428925260638052,60,512,142176
1777428925260818947,61,512,153421
1777428925260993883,62,512,144636
1777428925261164022,63,512,142324
1777428925261352771,64,512,150714
1777428925261524696,65,512,143479
1777428925261694174,66,512,142572
1777428925261876519,67,512,149198
1777428925262047169,68,512,142628
1777428925262225821,69,512,152528
1777428925262407612,70,512,149765
1777428925262579156,71,512,142529
1777428925262761042,72,512,154932
1777428925262976624,73,512,180341
1777428925263170933,74,512,162865
1777428925263363451,75,512,152404
1777428925263537627,76,512,146869
1777428925263705716,77,512,140068
1777428925263887727,78,512,147839
1777428925264064093,79,512,147698
1777428925264247934,80,512,154017
1777428925264421264,81,512,143958
1777428925264595612,82,512,145111
1777428925264774053,83,512,151457
1777428925264948244,84,512,145684
1777428925265119837,85,512,143306
1777428925265300322,86,512,152293
1777428925265478732,87,512,149733
1777428925265647194,88,512,141633
1777428925265824644,89,512,150569
1777428925265997894,90,512,145350
1777428925266167953,91,512,143699
1777428925266353684,92,512,145899
1777428925266521504,93,512,140698
1777428925266689537,94,512,142211
1777428925266866586,95,512,145117
1777428925267028646,96,512,135640
1777428925267201653,97,512,147825
1777428925267369677,98,512,138558
1777428925267533339,99,512,137160
1777428937250221613,0,512,299507
1777428937250490429,1,512,172835
1777428937250670802,2,512,149058
1777428937250870621,3,512,171414
1777428937251061236,4,512,158391
1777428937251263598,5,512,168986
1777428937251448637,6,512,152549
1777428937251620556,7,512,144951
1777428937251819872,8,512,157312
1777428937251996017,9,512,144828
1777428937252163997,10,512,138149
1777428937252349209,11,512,145677
1777428937252524400,12,512,144686
1777428937252693515,13,512,140232
1777428937252878615,14,512,151178
1777428937253062212,15,512,145178
1777428937253245622,16,512,153126
1777428937253423007,17,512,146393
1777428937253598081,18,512,144996
1777428937253781943,19,512,156304
1777428937253959410,20,512,147930
1777428937254133914,21,512,147176
1777428937254320784,22,512,157179
1777428937254496568,23,512,147343
1777428937254666926,24,512,142969
1777428937254852048,25,512,157841
1777428937255015052,26,512,137633
1777428937255198230,27,512,156799
1777428937255378805,28,512,148597
1777428937255552451,29,512,147276
1777428937255731512,30,512,152227
1777428937255908404,31,512,147337
1777428937256080028,32,512,143940
1777428937256266673,33,512,157983
1777428937256443412,34,512,147584
1777428937256613860,35,512,142675
1777428937256792410,36,512,152162
1777428937256969112,37,512,146897
1777428937257139707,38,512,142031
1777428937257342682,39,512,151257
1777428937257520135,40,512,148081
1777428937257688262,41,512,141080
1777428937257872922,42,512,151187
1777428937258047308,43,512,146355
1777428937258228243,44,512,153198
1777428937258408888,45,512,148680
1777428937258578620,46,512,140647
1777428937258754790,47,512,148915
1777428937258932143,48,512,147921
1777428937259093937,49,512,133323
1777428937259265770,50,512,145725
1777428937259424895,51,512,134242
1777428937259587898,52,512,137213
1777428937259776637,53,512,160230
1777428937259965748,54,512,156416
1777428937260144223,55,512,147513
1777428937260331469,56,512,148422
1777428937260504257,57,512,142058
1777428937260671529,58,512,138688
1777428937260852654,59,512,152675
1777428937261027651,60,512,145259
1777428937261204599,61,512,149083
1777428937261386401,62,512,149027
1777428937261560319,63,512,146098
1777428937261737409,64,512,149002
1777428937261914685,65,512,147042
1777428937262089894,66,512,148709
1777428937262274358,67,512,155375
1777428937262449505,68,512,146137
1777428937262621390,69,512,144860
1777428937262798252,70,512,150606
1777428937262976830,71,512,149557
1777428937263143797,72,512,140246
1777428937263330680,73,512,157858
1777428937263501441,74,512,141482
1777428937263666924,75,512,139157
1777428937263845494,76,512,151966
1777428937264022650,77,512,148585
1777428937264203484,78,512,153899
1777428937264385231,79,512,150294
1777428937264556541,80,512,143828
1777428937264731914,81,512,148492
1777428937264907984,82,512,146724
1777428937265077294,83,512,143156
1777428937265260331,84,512,153965
1777428937265437634,85,512,148078
1777428937265603624,86,512,139815
1777428937265779566,87,512,149948
1777428937265956241,88,512,146970
1777428937266128876,89,512,144036
1777428937266316281,90,512,158457
1777428937266491689,91,512,146338
1777428937266660184,92,512,141450
1777428937266839377,93,512,152898
1777428937267015725,94,512,147378
1777428937267194800,95,512,151444
1777428937267376465,96,512,151064
1777428937267547461,97,512,144160
1777428937267710011,98,512,136433
1777428937267880562,99,512,140073
1777428949250779859,0,512,310868
1777428949251047238,1,512,174627
1777428949251247308,2,512,164855
1777428949251440313,3,512,161295
1777428949251629393,4,512,158161
1777428949251846619,5,512,172093
1777428949252037399,6,512,158169
1777428949252224709,7,512,157448
1777428949252405101,8,512,146420
1777428949252575311,9,512,140250
1777428949252753607,10,512,149016
1777428949252933461,11,512,148753
1777428949253104994,12,512,142584
1777428949253289871,13,512,153715
1777428949253466690,14,512,146904
1777428949253635555,15,512,140410
1777428949253815568,16,512,151015
1777428949253992394,17,512,147017
1777428949254164030,18,512,143057
1777428949254352038,19,512,149203
1777428949254530778,20,512,150947
1777428949254702043,21,512,144532
1777428949254886869,22,512,150413
1777428949255063020,23,512,148688
1777428949255249054,24,512,156347
1777428949255425011,25,512,147475
1777428949255581065,26,512,129723
1777428949255760056,27,512,155805
1777428949255976219,28,512,180333
1777428949256188229,29,512,179729
1777428949256367129,30,512,145662
1777428949256539608,31,512,144822
1777428949256726823,32,512,148446
1777428949256904031,33,512,147684
1777428949257073944,34,512,142230
1777428949257261395,35,512,158102
1777428949257438196,36,512,147583
1777428949257606148,37,512,140974
1777428949257783866,38,512,150254
1777428949257960452,39,512,146470
1777428949258131222,40,512,142359
1777428949258320985,41,512,160234
1777428949258494764,42,512,144517
1777428949258661248,43,512,139448
1777428949258840862,44,512,153296
1777428949259015001,45,512,144773
1777428949259191854,46,512,150281
1777428949259371039,47,512,147981
1777428949259541480,48,512,143448
1777428949259707473,49,512,139156
1777428949259879404,50,512,134086
1777428949260043266,51,512,139457
1777428949260237451,52,512,164090
1777428949260434054,53,512,162682
1777428949260616538,54,512,152283
1777428949260801530,55,512,155169
1777428949260975018,56,512,143871
1777428949261142820,57,512,138969
1777428949261326178,58,512,152712
1777428949261501125,59,512,144342
1777428949261672508,60,512,143301
1777428949261850565,61,512,150713
1777428949262026030,62,512,146139
1777428949262204092,63,512,149283
1777428949262385422,64,512,149483
1777428949262556750,65,512,144864
1777428949262735880,66,512,152713
1777428949262914972,67,512,150311
1777428949263089004,68,512,147115
1777428949263273587,69,512,155598
1777428949263450387,70,512,147959
1777428949263621630,71,512,145486
1777428949263797497,72,512,149316
1777428949263972814,73,512,146423
1777428949264143491,74,512,143396
1777428949264330405,75,512,157727
1777428949264505205,76,512,145365
1777428949264676903,77,512,144777
1777428949264855948,78,512,152639
1777428949265029708,79,512,145272
1777428949265213149,80,512,155613
1777428949265394037,81,512,149470
1777428949265565403,82,512,144747
1777428949265739967,83,512,148157
1777428949265913319,84,512,144452
1777428949266080536,85,512,141118
1777428949266262503,86,512,153117
1777428949266437473,87,512,145291
1777428949266606253,88,512,141481
1777428949266778705,89,512,145766
1777428949266951561,90,512,143937
1777428949267123455,91,512,142803
1777428949267305909,92,512,153822
1777428949267481981,93,512,146935
1777428949267651582,94,512,142361
1777428949267829012,95,512,151082
1777428949268001836,96,512,143846
1777428949268167401,97,512,138716
1777428949268340596,98,512,137253
1777428949268525753,99,512,154877
1777428961251670941,0,512,307097
1777428961251901890,1,512,167227
1777428961252086715,2,512,152348
1777428961252275239,3,512,157359
1777428961252458760,4,512,153608
1777428961252648868,5,512,159232
1777428961252839847,6,512,159886
1777428961253017205,7,512,144816
1777428961253200287,8,512,153397
1777428961253376432,9,512,142735
1777428961253547809,10,512,142707
1777428961253723127,11,512,145354
1777428961253902459,12,512,148695
1777428961254076548,13,512,145312
1777428961254259795,14,512,152966
1777428961254435554,15,512,146305
1777428961254606183,16,512,142599
1777428961254780983,17,512,146708
1777428961254963012,18,512,151894
1777428961255139312,19,512,147985
1777428961255326182,20,512,157221
1777428961255500525,21,512,144280
1777428961255675215,22,512,147216
1777428961255857435,23,512,155510
1777428961256032493,24,512,145669
1777428961256213348,25,512,153431
1777428961256393138,26,512,147867
1777428961256561205,27,512,140874
1777428961256740409,28,512,150510
1777428961256916536,29,512,146793
1777428961257085591,30,512,142093
1777428961257271559,31,512,156859
1777428961257446317,32,512,146102
1777428961257616303,33,512,142858
1777428961257793408,34,512,150582
1777428961257968592,35,512,145912
1777428961258138121,36,512,142519
1777428961258324024,37,512,156730
1777428961258497386,38,512,144961
1777428961258666608,39,512,142485
1777428961258846557,40,512,154015
1777428961259019615,41,512,144779
1777428961259199579,42,512,152333
1777428961259381880,43,512,151207
1777428961259550843,44,512,142259
1777428961259722644,45,512,145132
1777428961259903991,46,512,152240
1777428961260072765,47,512,142503
1777428961260256210,48,512,153969
1777428961260432739,49,512,147063
1777428961260608862,50,512,142094
1777428961260773428,51,512,140066
1777428961260935290,52,512,136254
1777428961261120640,53,512,154490
1777428961261317264,54,512,163822
1777428961261506524,55,512,157512
1777428961261677846,56,512,141900
1777428961261854739,57,512,149075
1777428961262028225,58,512,143752
1777428961262206430,59,512,149817
1777428961262386876,60,512,147238
1777428961262557071,61,512,141690
1777428961262733861,62,512,148808
1777428961262909517,63,512,145319
1777428961263083834,64,512,147728
1777428961263270856,65,512,157059
1777428961263448857,66,512,148908
1777428961263622407,67,512,146850
1777428961263802562,68,512,153171
1777428961263982629,69,512,150862
1777428961264152917,70,512,143618
1777428961264340865,71,512,149578
1777428961264515723,72,512,146838
1777428961264685191,73,512,143564
1777428961264867787,74,512,156632
1777428961265033318,75,512,137286
1777428961265215834,76,512,158610
1777428961265429766,77,512,175808
1777428961265610881,78,512,147394
1777428961265787660,79,512,150878
1777428961265964923,80,512,147471
1777428961266133563,81,512,141589
1777428961266317460,82,512,155615
1777428961266493623,83,512,147963
1777428961266660534,84,512,140529
1777428961266839712,85,512,153304
1777428961267011337,86,512,143276
1777428961267184872,87,512,147069
1777428961267366066,88,512,149440
1777428961267538237,89,512,144376
1777428961267704756,90,512,139904
1777428961267887618,91,512,149800
1777428961268058361,92,512,143449
1777428961268238909,93,512,151203
1777428961268416456,94,512,148078
1777428961268591224,95,512,144630
1777428961268769166,96,512,151306
1777428961268947620,97,512,149348
1777428961269118848,98,512,142110
1777428961269298550,99,512,151183
1777428973252404507,0,512,297940
1777428973252660269,1,512,164973
1777428973252867016,2,512,175587
1777428973253066439,3,512,166210
1777428973253271275,4,512,170422
1777428973253462608,5,512,158292
1777428973253645544,6,512,151946
1777428973253826787,7,512,152391
1777428973253999882,8,512,141726
1777428973254168010,9,512,138783
1777428973254357924,10,512,149667
1777428973254531819,11,512,144177
1777428973254703587,12,512,144162
1777428973254883460,13,512,146323
1777428973255057090,14,512,144044
1777428973255241759,15,512,154206
1777428973255422527,16,512,151108
1777428973255594494,17,512,142863
1777428973255773166,18,512,151764
1777428973255956630,19,512,153638
1777428973256130874,20,512,144804
1777428973256319036,21,512,158623
1777428973256492625,22,512,144236
1777428973256663120,23,512,143466
1777428973256843990,24,512,154418
1777428973257011868,25,512,139877
1777428973257191663,26,512,152358
1777428973257375402,27,512,151671
1777428973257546710,28,512,143583
1777428973257721980,29,512,149286
1777428973257905539,30,512,153130
1777428973258076392,31,512,142914
1777428973258259834,32,512,153483
1777428973258437560,33,512,148723
1777428973258607143,34,512,141731
1777428973258783531,35,512,149657
1777428973258958132,36,512,144815
1777428973259126145,37,512,139725
1777428973259313100,38,512,156890
1777428973259487470,39,512,146150
1777428973259658224,40,512,143940
1777428973259835446,41,512,150152
1777428973260013090,42,512,147897
1777428973260190758,43,512,150657
1777428973260371550,44,512,148813
1777428973260542115,45,512,144130
1777428973260707798,46,512,139444
1777428973260893880,47,512,152021
1777428973261056040,48,512,134751
1777428973261230879,49,512,147602
1777428973261417739,50,512,154985
1777428973261602894,51,512,152641
1777428973261794699,52,512,161406
1777428973261966302,53,512,142982
1777428973262133299,54,512,138610
1777428973262320281,55,512,156210
1777428973262494469,56,512,144686
1777428973262664615,57,512,142495
1777428973262842119,58,512,149832
1777428973263015178,59,512,143371
1777428973263192363,60,512,149459
1777428973263371661,61,512,147444
1777428973263547431,62,512,148830
1777428973263724131,63,512,149936
1777428973263900310,64,512,146983
1777428973264070765,65,512,143369
1777428973264256929,66,512,156840
1777428973264453447,67,512,150874
1777428973264627719,68,512,146737
1777428973264807904,69,512,153359
1777428973264981426,70,512,145467
1777428973265148564,71,512,140531
1777428973265333875,72,512,147946
1777428973265508330,73,512,145733
1777428973265677011,74,512,141765
1777428973265859211,75,512,156146
1777428973266030710,76,512,143286
1777428973266207995,77,512,150737
1777428973266389882,78,512,149913
1777428973266560509,79,512,143289
1777428973266735756,80,512,148461
1777428973266912941,81,512,148060
1777428973267082480,82,512,143229
1777428973267269132,83,512,157916
1777428973267443862,84,512,145937
1777428973267609860,85,512,138771
1777428973267783257,86,512,147240
1777428973267959395,87,512,147166
1777428973268126064,88,512,139826
1777428973268311632,89,512,156225
1777428973268485177,90,512,145339
1777428973268653175,91,512,141110
1777428973268827437,92,512,147744
1777428973269001523,93,512,145042
1777428973269170232,94,512,142302
1777428973269356365,95,512,144546
1777428973269519896,96,512,139889
1777428973269700061,97,512,151167
1777428973269893400,98,512,157235
1777428973270078006,99,512,154905
1777428985253024529,0,512,302670
1777428985253297436,1,512,178213
1777428985253494530,2,512,160036
1777428985253666900,3,512,142968
1777428985253857475,4,512,162242
1777428985254048218,5,512,158980
1777428985254249628,6,512,170204
1777428985254431893,7,512,148369
1777428985254604677,8,512,142343
1777428985254783017,9,512,148830
1777428985254957632,10,512,144203
1777428985255129798,11,512,141729
1777428985255315841,12,512,155017
1777428985255487564,13,512,140788
1777428985255659316,14,512,143363
1777428985255838801,15,512,151469
1777428985256013564,16,512,143842
1777428985256195631,17,512,153049
1777428985256373684,18,512,145186
1777428985256546819,19,512,144994
1777428985256726459,20,512,152822
1777428985256908467,21,512,151371
1777428985257081258,22,512,145471
1777428985257267440,23,512,157086
1777428985257445536,24,512,148398
1777428985257615428,25,512,143340
1777428985257791200,26,512,149237
1777428985257965001,27,512,144135
1777428985258169272,28,512,170581
1777428985258391645,29,512,173876
1777428985258564239,30,512,145295
1777428985258739185,31,512,147743
1777428985258918152,32,512,149479
1777428985259089414,33,512,144052
1777428985259272240,34,512,153193
1777428985259447293,35,512,146162
1777428985259616016,36,512,141699
1777428985259789257,37,512,146752
1777428985259966873,38,512,147627
1777428985260134947,39,512,140614
1777428985260322470,40,512,157288
1777428985260497845,41,512,145815
1777428985260666078,42,512,140981
1777428985260846080,43,512,153762
1777428985261023460,44,512,148028
1777428985261202364,45,512,151084
1777428985261381220,46,512,147473
1777428985261555544,47,512,147812
1777428985261732425,48,512,150109
1777428985261909323,49,512,148257
1777428985262073161,50,512,137660
1777428985262247149,51,512,147721
1777428985262437605,52,512,158532
1777428985262618893,53,512,151252
1777428985262812371,54,512,162200
1777428985263002064,55,512,156997
1777428985263183279,56,512,150978
1777428985263361326,57,512,145670
1777428985263531886,58,512,141776
1777428985263701399,59,512,140761
1777428985263880775,60,512,145714
1777428985264052181,61,512,142393
1777428985264233714,62,512,151455
1777428985264408379,63,512,144852
1777428985264579543,64,512,140732
1777428985264759116,65,512,151392
1777428985264937788,66,512,150095
1777428985265107825,67,512,142983
1777428985265295133,68,512,158387
1777428985265475082,69,512,150369
1777428985265645054,70,512,143400
1777428985265825825,71,512,154166
1777428985265997933,72,512,142892
1777428985266169512,73,512,144397
1777428985266354286,74,512,144764
1777428985266514476,75,512,135416
1777428985266681521,76,512,140255
1777428985266865799,77,512,158286
1777428985267038334,78,512,142954
1777428985267219704,79,512,153838
1777428985267400697,80,512,149468
1777428985267573649,81,512,145388
1777428985267749274,82,512,149325
1777428985267928375,83,512,149533
1777428985268109457,84,512,143694
1777428985268290230,85,512,151497
1777428985268465691,86,512,145943
1777428985268635868,87,512,143336
1777428985268811531,88,512,149610
1777428985268984204,89,512,144278
1777428985269150914,90,512,139643
1777428985269336019,91,512,146884
1777428985269504884,92,512,141453
1777428985269669786,93,512,138791
1777428985269846636,94,512,150187
1777428985270022782,95,512,146985
1777428985270202791,96,512,153021
1777428985270384619,97,512,149500
1777428985270550125,98,512,138399
1777428985270711238,99,512,136675
1777428997253658726,0,512,288131
1777428997253918555,1,512,166757
1777428997254111176,2,512,161485
